created_at,full_text,labeling,corrected_text,stop_word,tokenize
2025-12-17T21:57:30.000Z,bonus new member main mahjong ways rtp anti rungkad gas rungkad slotgacor rtplive,positif,bonus new member main mahjong ways rtp anti rungkad gas rungkad slotgacor rtplive,bonus new member main mahjong ways rtp anti rungkad gas rungkad slotgacor rtplive,"['bonus', 'new', 'member', 'main', 'mahjong', 'ways', 'rtp', 'anti', 'rungkad', 'gas', 'rungkad', 'slotgacor', 'rtplive']"
2025-12-17T23:00:58.000Z,rungkad lur,netral,rungkad lur,rungkad lur,"['rungkad', 'lur']"
2025-12-17T23:03:42.000Z,info rtp live terupdate main koi gate pola gacor malam ini x manual x auto daftar sekarang zeus pinjol rungkad,positif,informasi rtp live terupdate main koi gate pola menang terus malam ini x manual x auto daftar sekarang zeus pinjaman online rungkad,informasi rtp live terupdate main koi gate pola menang terus malam x manual x auto daftar sekarang zeus pinjaman online rungkad,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'koi', 'gate', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'zeus', 'pinjaman', 'online', 'rungkad']"
2025-12-17T23:27:57.000Z,depo brp bang,netral,setoran dana brp bang,setoran dana brp bang,"['setoran', 'dana', 'brp', 'bang']"
2025-12-18T00:25:58.000Z,gw gila main zeus bangsat emang,negatif,saya gila main zeus bangsat emang,saya gila main zeus bangsat emang,"['saya', 'gila', 'main', 'zeus', 'bangsat', 'emang']"
2025-12-18T02:12:42.000Z,main sweet bonanza pola gacor malam ini x manual x auto daftar sekarang slotgacorhariini zeus rungkad,positif,main sweet bonanza pola menang terus malam ini x manual x auto daftar sekarang slotgacorhariini zeus rungkad,main sweet bonanza pola menang terus malam x manual x auto daftar sekarang slotgacorhariini zeus rungkad,"['main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'slotgacorhariini', 'zeus', 'rungkad']"
2025-12-18T04:57:56.000Z,gua ketagihan judi onlen keluarga berantakan,negatif,gua ketagihan judi onlen keluarga berantakan,gua ketagihan judi onlen keluarga berantakan,"['gua', 'ketagihan', 'judi', 'onlen', 'keluarga', 'berantakan']"
2025-12-18T09:42:13.000Z,maxwin menanti main starlight princess depo k main sepuasnya daftar sekarang zeus,positif,maxwin menanti main starlight princess setoran dana k main sepuasnya daftar sekarang zeus,maxwin menanti main starlight princess setoran dana k main sepuasnya daftar sekarang zeus,"['maxwin', 'menanti', 'main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'zeus']"
2025-12-18T17:58:10.000Z,info terkini ppatk temukan aliran dana triliunan terkait situs slot kunjungi,netral,informasi terkini ppatk temukan aliran dana triliunan terkait situs permainan kunjungi,informasi terkini ppatk temukan aliran dana triliunan terkait situs permainan kunjungi,"['informasi', 'terkini', 'ppatk', 'temukan', 'aliran', 'dana', 'triliunan', 'terkait', 'situs', 'permainan', 'kunjungi']"
2025-12-18T18:40:51.000Z,gacor parah bosku main gates of olympus scatter turun terus link alternatif zeus judionline,positif,menang terus parah bosku main gates of olympus simbol menang turun terus tautan alternatif zeus judionline,menang terus parah bosku main gates of olympus simbol menang turun terus tautan alternatif zeus judionline,"['menang', 'terus', 'parah', 'bosku', 'main', 'gates', 'of', 'olympus', 'simbol', 'menang', 'turun', 'terus', 'tautan', 'alternatif', 'zeus', 'judionline']"
2025-12-18T18:44:09.000Z,main koi gate rtp anti rungkad link alternatif mahjong,positif,main koi gate rtp anti rungkad tautan alternatif mahjong,main koi gate rtp anti rungkad tautan alternatif mahjong,"['main', 'koi', 'gate', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'mahjong']"
2025-12-19T04:40:39.000Z,rungkad lur,netral,rungkad lur,rungkad lur,"['rungkad', 'lur']"
2025-12-19T08:36:29.000Z,tetangga ludes duitnya buat scatter skrg diusir dari kosan,negatif,tetangga habis duitnya buat simbol menang sekarang diusir dari kosan,tetangga habis duitnya buat simbol menang sekarang diusir kosan,"['tetangga', 'habis', 'duitnya', 'buat', 'simbol', 'menang', 'sekarang', 'diusir', 'kosan']"
2025-12-19T09:37:34.000Z,maxwin menanti main sweet bonanza rtp anti rungkad daftar sekarang zeus pinjol rungkad,positif,maxwin menanti main sweet bonanza rtp anti rungkad daftar sekarang zeus pinjaman online rungkad,maxwin menanti main sweet bonanza rtp anti rungkad daftar sekarang zeus pinjaman online rungkad,"['maxwin', 'menanti', 'main', 'sweet', 'bonanza', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'zeus', 'pinjaman', 'online', 'rungkad']"
2025-12-19T13:17:23.000Z,wkwkwk slot terus,netral,wkwkwk permainan terus,wkwkwk permainan terus,"['wkwkwk', 'permainan', 'terus']"
2025-12-19T13:40:16.000Z,bonus new member main sweet bonanza pola gacor malam ini x manual x auto klik link di bio rtplive stopjudionline,positif,bonus new member main sweet bonanza pola menang terus malam ini x manual x auto klik tautan di biografi rtplive stopjudionline,bonus new member main sweet bonanza pola menang terus malam x manual x auto klik tautan biografi rtplive stopjudionline,"['bonus', 'new', 'member', 'main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'rtplive', 'stopjudionline']"
2025-12-19T14:21:03.000Z,wd berapapun pasti dibayar main sweet bonanza depo k main sepuasnya klik link di bio rtplive rtplive,positif,penarikan dana berapapun pasti dibayar main sweet bonanza setoran dana k main sepuasnya klik tautan di biografi rtplive rtplive,penarikan dana berapapun dibayar main sweet bonanza setoran dana k main sepuasnya klik tautan biografi rtplive rtplive,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'sweet', 'bonanza', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'rtplive', 'rtplive']"
2025-12-19T15:15:00.000Z,maxwin menanti main starlight princess depo k main sepuasnya klik link di bio slotgacor,positif,maxwin menanti main starlight princess setoran dana k main sepuasnya klik tautan di biografi slotgacor,maxwin menanti main starlight princess setoran dana k main sepuasnya klik tautan biografi slotgacor,"['maxwin', 'menanti', 'main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'slotgacor']"
2025-12-19T17:49:48.000Z,breaking polisi berhasil menggerebek markas judi online baca artikelnya,netral,breaking polisi berhasil menggerebek markas judi online baca artikelnya,breaking polisi berhasil menggerebek markas judi online baca artikelnya,"['breaking', 'polisi', 'berhasil', 'menggerebek', 'markas', 'judi', 'online', 'baca', 'artikelnya']"
2025-12-19T18:27:10.000Z,info rtp live terupdate main sweet bonanza rtp anti rungkad link alternatif slotgacor,positif,informasi rtp live terupdate main sweet bonanza rtp anti rungkad tautan alternatif slotgacor,informasi rtp live terupdate main sweet bonanza rtp anti rungkad tautan alternatif slotgacor,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'sweet', 'bonanza', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'slotgacor']"
2025-12-19T23:15:26.000Z,info rtp live terupdate main gates of olympus rtp anti rungkad gas pinjol slotgacor,positif,informasi rtp live terupdate main gates of olympus rtp anti rungkad gas pinjaman online slotgacor,informasi rtp live terupdate main gates of olympus rtp anti rungkad gas pinjaman online slotgacor,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'rtp', 'anti', 'rungkad', 'gas', 'pinjaman', 'online', 'slotgacor']"
2025-12-19T23:25:59.000Z,info rtp live terupdate main gates of olympus depo k main sepuasnya gas pinjol,positif,informasi rtp live terupdate main gates of olympus setoran dana k main sepuasnya gas pinjaman online,informasi rtp live terupdate main gates of olympus setoran dana k main sepuasnya gas pinjaman online,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'pinjaman', 'online']"
2025-12-20T02:13:57.000Z,wd berapapun pasti dibayar main mahjong ways rtp anti rungkad klik link di bio zeus,positif,penarikan dana berapapun pasti dibayar main mahjong ways rtp anti rungkad klik tautan di biografi zeus,penarikan dana berapapun dibayar main mahjong ways rtp anti rungkad klik tautan biografi zeus,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'mahjong', 'ways', 'rtp', 'anti', 'rungkad', 'klik', 'tautan', 'biografi', 'zeus']"
2025-12-20T02:58:02.000Z,maxwin menanti main starlight princess scatter turun terus daftar sekarang pinjol pinjol zeus judionline,positif,maxwin menanti main starlight princess simbol menang turun terus daftar sekarang pinjaman online pinjaman online zeus judionline,maxwin menanti main starlight princess simbol menang turun terus daftar sekarang pinjaman online pinjaman online zeus judionline,"['maxwin', 'menanti', 'main', 'starlight', 'princess', 'simbol', 'menang', 'turun', 'terus', 'daftar', 'sekarang', 'pinjaman', 'online', 'pinjaman', 'online', 'zeus', 'judionline']"
2025-12-20T05:12:42.000Z,depo brp bang,netral,setoran dana brp bang,setoran dana brp bang,"['setoran', 'dana', 'brp', 'bang']"
2025-12-20T05:49:14.000Z,info rtp live terupdate main starlight princess rtp anti rungkad link alternatif maxwin,positif,informasi rtp live terupdate main starlight princess rtp anti rungkad tautan alternatif maxwin,informasi rtp live terupdate main starlight princess rtp anti rungkad tautan alternatif maxwin,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'starlight', 'princess', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'maxwin']"
2025-12-20T06:55:46.000Z,bonus new member main starlight princess scatter turun terus link alternatif pinjol,positif,bonus new member main starlight princess simbol menang turun terus tautan alternatif pinjaman online,bonus new member main starlight princess simbol menang turun terus tautan alternatif pinjaman online,"['bonus', 'new', 'member', 'main', 'starlight', 'princess', 'simbol', 'menang', 'turun', 'terus', 'tautan', 'alternatif', 'pinjaman', 'online']"
2025-12-20T06:59:07.000Z,tetangga gila main judi onlen asli sedih liatnya,negatif,tetangga gila main judi onlen asli sedih liatnya,tetangga gila main judi onlen asli sedih liatnya,"['tetangga', 'gila', 'main', 'judi', 'onlen', 'asli', 'sedih', 'liatnya']"
2025-12-20T07:44:32.000Z,maxwin menanti main gates of olympus scatter turun terus link alternatif zeus rungkad,positif,maxwin menanti main gates of olympus simbol menang turun terus tautan alternatif zeus rungkad,maxwin menanti main gates of olympus simbol menang turun terus tautan alternatif zeus rungkad,"['maxwin', 'menanti', 'main', 'gates', 'of', 'olympus', 'simbol', 'menang', 'turun', 'terus', 'tautan', 'alternatif', 'zeus', 'rungkad']"
2025-12-20T08:51:33.000Z,maxwin menanti main mahjong ways pola gacor malam ini x manual x auto klik link di bio zeus,positif,maxwin menanti main mahjong ways pola menang terus malam ini x manual x auto klik tautan di biografi zeus,maxwin menanti main mahjong ways pola menang terus malam x manual x auto klik tautan biografi zeus,"['maxwin', 'menanti', 'main', 'mahjong', 'ways', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'zeus']"
2025-12-20T13:32:12.000Z,maxwin menanti main gates of olympus pola gacor malam ini x manual x auto gas pinjol stopjudionline,positif,maxwin menanti main gates of olympus pola menang terus malam ini x manual x auto gas pinjaman online stopjudionline,maxwin menanti main gates of olympus pola menang terus malam x manual x auto gas pinjaman online stopjudionline,"['maxwin', 'menanti', 'main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'gas', 'pinjaman', 'online', 'stopjudionline']"
2025-12-20T13:44:04.000Z,wd berapapun pasti dibayar main mahjong ways depo k main sepuasnya gas pinjol,positif,penarikan dana berapapun pasti dibayar main mahjong ways setoran dana k main sepuasnya gas pinjaman online,penarikan dana berapapun dibayar main mahjong ways setoran dana k main sepuasnya gas pinjaman online,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'pinjaman', 'online']"
2025-12-20T14:04:20.000Z,info pola bang,netral,informasi pola bang,informasi pola bang,"['informasi', 'pola', 'bang']"
2025-12-20T14:17:13.000Z,maxwin menanti main koi gate depo k main sepuasnya klik link di bio rtplive judionline rtplive,positif,maxwin menanti main koi gate setoran dana k main sepuasnya klik tautan di biografi rtplive judionline rtplive,maxwin menanti main koi gate setoran dana k main sepuasnya klik tautan biografi rtplive judionline rtplive,"['maxwin', 'menanti', 'main', 'koi', 'gate', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'rtplive', 'judionline', 'rtplive']"
2025-12-20T14:46:15.000Z,gacor parah bosku main sweet bonanza pola gacor malam ini x manual x auto klik link di bio slotgacorhariini maxwin rtplive judionline,positif,menang terus parah bosku main sweet bonanza pola menang terus malam ini x manual x auto klik tautan di biografi slotgacorhariini maxwin rtplive judionline,menang terus parah bosku main sweet bonanza pola menang terus malam x manual x auto klik tautan biografi slotgacorhariini maxwin rtplive judionline,"['menang', 'terus', 'parah', 'bosku', 'main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'slotgacorhariini', 'maxwin', 'rtplive', 'judionline']"
2025-12-20T15:11:34.000Z,info rtp live terupdate main mahjong ways rtp anti rungkad link alternatif rtplive judionline,positif,informasi rtp live terupdate main mahjong ways rtp anti rungkad tautan alternatif rtplive judionline,informasi rtp live terupdate main mahjong ways rtp anti rungkad tautan alternatif rtplive judionline,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'mahjong', 'ways', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'rtplive', 'judionline']"
2025-12-20T16:41:28.000Z,temen gw ludes duitnya buat judi onlen bangsat emang,negatif,temen saya habis duitnya buat judi onlen bangsat emang,temen saya habis duitnya buat judi onlen bangsat emang,"['temen', 'saya', 'habis', 'duitnya', 'buat', 'judi', 'onlen', 'bangsat', 'emang']"
2025-12-20T18:52:06.000Z,bonus new member main starlight princess depo k main sepuasnya daftar sekarang slotgacorhariini maxwin slotgacorhariini,positif,bonus new member main starlight princess setoran dana k main sepuasnya daftar sekarang slotgacorhariini maxwin slotgacorhariini,bonus new member main starlight princess setoran dana k main sepuasnya daftar sekarang slotgacorhariini maxwin slotgacorhariini,"['bonus', 'new', 'member', 'main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'slotgacorhariini', 'maxwin', 'slotgacorhariini']"
2025-12-21T01:29:18.000Z,gacor parah bosku main starlight princess pola gacor malam ini x manual x auto klik link di bio judionline rungkad slotgacor pinjol,positif,menang terus parah bosku main starlight princess pola menang terus malam ini x manual x auto klik tautan di biografi judionline rungkad slotgacor pinjaman online,menang terus parah bosku main starlight princess pola menang terus malam x manual x auto klik tautan biografi judionline rungkad slotgacor pinjaman online,"['menang', 'terus', 'parah', 'bosku', 'main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'judionline', 'rungkad', 'slotgacor', 'pinjaman', 'online']"
2025-12-21T01:31:37.000Z,gacor parah bosku main koi gate scatter turun terus gas mahjong rtplive,positif,menang terus parah bosku main koi gate simbol menang turun terus gas mahjong rtplive,menang terus parah bosku main koi gate simbol menang turun terus gas mahjong rtplive,"['menang', 'terus', 'parah', 'bosku', 'main', 'koi', 'gate', 'simbol', 'menang', 'turun', 'terus', 'gas', 'mahjong', 'rtplive']"
2025-12-21T02:03:02.000Z,info terkini ojk ingatkan bahaya pinjol dan situs slot kunjungi,netral,informasi terkini ojk ingatkan bahaya pinjaman online dan situs permainan kunjungi,informasi terkini ojk ingatkan bahaya pinjaman online situs permainan kunjungi,"['informasi', 'terkini', 'ojk', 'ingatkan', 'bahaya', 'pinjaman', 'online', 'situs', 'permainan', 'kunjungi']"
2025-12-21T03:47:11.000Z,laki gw terlilit pinjol gara slot keluarga berantakan,negatif,laki saya terlilit pinjaman online gara permainan keluarga berantakan,laki saya terlilit pinjaman online gara permainan keluarga berantakan,"['laki', 'saya', 'terlilit', 'pinjaman', 'online', 'gara', 'permainan', 'keluarga', 'berantakan']"
2025-12-21T04:36:40.000Z,gacor parah bosku main mahjong ways depo k main sepuasnya klik link di bio pinjol,positif,menang terus parah bosku main mahjong ways setoran dana k main sepuasnya klik tautan di biografi pinjaman online,menang terus parah bosku main mahjong ways setoran dana k main sepuasnya klik tautan biografi pinjaman online,"['menang', 'terus', 'parah', 'bosku', 'main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'pinjaman', 'online']"
2025-12-21T05:47:52.000Z,maxwin menanti main koi gate rtp anti rungkad daftar sekarang stopjudionline slotgacorhariini mahjong,positif,maxwin menanti main koi gate rtp anti rungkad daftar sekarang stopjudionline slotgacorhariini mahjong,maxwin menanti main koi gate rtp anti rungkad daftar sekarang stopjudionline slotgacorhariini mahjong,"['maxwin', 'menanti', 'main', 'koi', 'gate', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'stopjudionline', 'slotgacorhariini', 'mahjong']"
2025-12-21T07:03:35.000Z,wkwkwk slot terus,netral,wkwkwk permainan terus,wkwkwk permainan terus,"['wkwkwk', 'permainan', 'terus']"
2025-12-21T08:18:24.000Z,main koi gate depo k main sepuasnya link alternatif slotgacor rtplive zeus,positif,main koi gate setoran dana k main sepuasnya tautan alternatif slotgacor rtplive zeus,main koi gate setoran dana k main sepuasnya tautan alternatif slotgacor rtplive zeus,"['main', 'koi', 'gate', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'tautan', 'alternatif', 'slotgacor', 'rtplive', 'zeus']"
2025-12-21T08:57:16.000Z,anjay,netral,anjay,anjay,['anjay']
2025-12-21T15:46:49.000Z,maxwin menanti main gates of olympus rtp anti rungkad klik link di bio slotgacorhariini stopjudionline zeus judionline,positif,maxwin menanti main gates of olympus rtp anti rungkad klik tautan di biografi slotgacorhariini stopjudionline zeus judionline,maxwin menanti main gates of olympus rtp anti rungkad klik tautan biografi slotgacorhariini stopjudionline zeus judionline,"['maxwin', 'menanti', 'main', 'gates', 'of', 'olympus', 'rtp', 'anti', 'rungkad', 'klik', 'tautan', 'biografi', 'slotgacorhariini', 'stopjudionline', 'zeus', 'judionline']"
2025-12-21T16:08:07.000Z,main gates of olympus pola gacor malam ini x manual x auto gas stopjudionline,positif,main gates of olympus pola menang terus malam ini x manual x auto gas stopjudionline,main gates of olympus pola menang terus malam x manual x auto gas stopjudionline,"['main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'gas', 'stopjudionline']"
2025-12-21T17:29:08.000Z,bonus new member main mahjong ways pola gacor malam ini x manual x auto gas slotgacor,positif,bonus new member main mahjong ways pola menang terus malam ini x manual x auto gas slotgacor,bonus new member main mahjong ways pola menang terus malam x manual x auto gas slotgacor,"['bonus', 'new', 'member', 'main', 'mahjong', 'ways', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'gas', 'slotgacor']"
2025-12-21T17:48:01.000Z,bonus new member main sweet bonanza pola gacor malam ini x manual x auto daftar sekarang judionline rtplive pinjol,positif,bonus new member main sweet bonanza pola menang terus malam ini x manual x auto daftar sekarang judionline rtplive pinjaman online,bonus new member main sweet bonanza pola menang terus malam x manual x auto daftar sekarang judionline rtplive pinjaman online,"['bonus', 'new', 'member', 'main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'judionline', 'rtplive', 'pinjaman', 'online']"
2025-12-21T19:06:58.000Z,wd berapapun pasti dibayar main sweet bonanza pola gacor malam ini x manual x auto gas slotgacor rungkad,positif,penarikan dana berapapun pasti dibayar main sweet bonanza pola menang terus malam ini x manual x auto gas slotgacor rungkad,penarikan dana berapapun dibayar main sweet bonanza pola menang terus malam x manual x auto gas slotgacor rungkad,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'gas', 'slotgacor', 'rungkad']"
2025-12-21T19:51:17.000Z,rungkad lur,netral,rungkad lur,rungkad lur,"['rungkad', 'lur']"
2025-12-21T20:05:53.000Z,bonus new member main mahjong ways depo k main sepuasnya daftar sekarang rungkad mahjong,positif,bonus new member main mahjong ways setoran dana k main sepuasnya daftar sekarang rungkad mahjong,bonus new member main mahjong ways setoran dana k main sepuasnya daftar sekarang rungkad mahjong,"['bonus', 'new', 'member', 'main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'rungkad', 'mahjong']"
2025-12-21T20:52:24.000Z,temen gw ketagihan judol asli sedih liatnya,negatif,temen saya ketagihan judi online asli sedih liatnya,temen saya ketagihan judi online asli sedih liatnya,"['temen', 'saya', 'ketagihan', 'judi', 'online', 'asli', 'sedih', 'liatnya']"
2025-12-21T21:33:05.000Z,bonus new member main gates of olympus depo k main sepuasnya gas slotgacorhariini mahjong slotgacorhariini,positif,bonus new member main gates of olympus setoran dana k main sepuasnya gas slotgacorhariini mahjong slotgacorhariini,bonus new member main gates of olympus setoran dana k main sepuasnya gas slotgacorhariini mahjong slotgacorhariini,"['bonus', 'new', 'member', 'main', 'gates', 'of', 'olympus', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'slotgacorhariini', 'mahjong', 'slotgacorhariini']"
2025-12-21T23:44:39.000Z,adik kelas terlilit pinjol gara judol tolong lah polisi tangkep,negatif,adik kelas terlilit pinjaman online gara judi online tolong lah polisi tangkep,adik kelas terlilit pinjaman online gara judi online polisi tangkep,"['adik', 'kelas', 'terlilit', 'pinjaman', 'online', 'gara', 'judi', 'online', 'polisi', 'tangkep']"
2025-12-21T23:58:24.000Z,berita ojk ingatkan bahaya pinjol dan situs slot selengkapnya,netral,berita ojk ingatkan bahaya pinjaman online dan situs permainan selengkapnya,berita ojk ingatkan bahaya pinjaman online situs permainan selengkapnya,"['berita', 'ojk', 'ingatkan', 'bahaya', 'pinjaman', 'online', 'situs', 'permainan', 'selengkapnya']"
2025-12-22T01:17:19.000Z,main gates of olympus pola gacor malam ini x manual x auto link alternatif rungkad judionline,positif,main gates of olympus pola menang terus malam ini x manual x auto tautan alternatif rungkad judionline,main gates of olympus pola menang terus malam x manual x auto tautan alternatif rungkad judionline,"['main', 'gates', 'of', 'olympus', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'tautan', 'alternatif', 'rungkad', 'judionline']"
2025-12-22T01:21:02.000Z,gacor parah bosku main sweet bonanza pola gacor malam ini x manual x auto gas rungkad zeus rungkad,positif,menang terus parah bosku main sweet bonanza pola menang terus malam ini x manual x auto gas rungkad zeus rungkad,menang terus parah bosku main sweet bonanza pola menang terus malam x manual x auto gas rungkad zeus rungkad,"['menang', 'terus', 'parah', 'bosku', 'main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'gas', 'rungkad', 'zeus', 'rungkad']"
2025-12-22T01:55:36.000Z,info terkini kominfo memblokir ratusan situs situs slot kunjungi,netral,informasi terkini kominfo memblokir ratusan situs situs permainan kunjungi,informasi terkini kominfo memblokir ratusan situs situs permainan kunjungi,"['informasi', 'terkini', 'kominfo', 'memblokir', 'ratusan', 'situs', 'situs', 'permainan', 'kunjungi']"
2025-12-22T02:53:31.000Z,adik kelas ludes duitnya buat zeus keluarga berantakan,negatif,adik kelas habis duitnya buat zeus keluarga berantakan,adik kelas habis duitnya buat zeus keluarga berantakan,"['adik', 'kelas', 'habis', 'duitnya', 'buat', 'zeus', 'keluarga', 'berantakan']"
2025-12-22T09:34:19.000Z,info rtp live terupdate main starlight princess scatter turun terus gas rungkad,positif,informasi rtp live terupdate main starlight princess simbol menang turun terus gas rungkad,informasi rtp live terupdate main starlight princess simbol menang turun terus gas rungkad,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'starlight', 'princess', 'simbol', 'menang', 'turun', 'terus', 'gas', 'rungkad']"
2025-12-22T09:40:27.000Z,malah promosi,netral,malah promosi,promosi,['promosi']
2025-12-22T14:18:32.000Z,laki gw ludes duitnya buat judi onlen udah ga ketolong,negatif,laki saya habis duitnya buat judi onlen sudah tidak ketolong,laki saya habis duitnya buat judi onlen tidak ketolong,"['laki', 'saya', 'habis', 'duitnya', 'buat', 'judi', 'onlen', 'tidak', 'ketolong']"
2025-12-22T15:09:20.000Z,berita ppatk temukan aliran dana triliunan terkait sindikat judol internasional selengkapnya,netral,berita ppatk temukan aliran dana triliunan terkait sindikat judi online internasional selengkapnya,berita ppatk temukan aliran dana triliunan terkait sindikat judi online internasional selengkapnya,"['berita', 'ppatk', 'temukan', 'aliran', 'dana', 'triliunan', 'terkait', 'sindikat', 'judi', 'online', 'internasional', 'selengkapnya']"
2025-12-22T16:28:19.000Z,gacor parah bosku main koi gate rtp anti rungkad daftar sekarang judionline,positif,menang terus parah bosku main koi gate rtp anti rungkad daftar sekarang judionline,menang terus parah bosku main koi gate rtp anti rungkad daftar sekarang judionline,"['menang', 'terus', 'parah', 'bosku', 'main', 'koi', 'gate', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'judionline']"
2025-12-22T17:34:19.000Z,malah promosi,netral,malah promosi,promosi,['promosi']
2025-12-22T19:04:04.000Z,temen gw ketagihan slot bikin emosi,negatif,temen saya ketagihan permainan bikin emosi,temen saya ketagihan permainan bikin emosi,"['temen', 'saya', 'ketagihan', 'permainan', 'bikin', 'emosi']"
2025-12-22T22:40:17.000Z,bapaknya hancur gara slot keluarga berantakan,negatif,bapaknya hancur gara permainan keluarga berantakan,bapaknya hancur gara permainan keluarga berantakan,"['bapaknya', 'hancur', 'gara', 'permainan', 'keluarga', 'berantakan']"
2025-12-22T23:28:16.000Z,breaking kominfo memblokir ratusan situs judi online kunjungi,netral,breaking kominfo memblokir ratusan situs judi online kunjungi,breaking kominfo memblokir ratusan situs judi online kunjungi,"['breaking', 'kominfo', 'memblokir', 'ratusan', 'situs', 'judi', 'online', 'kunjungi']"
2025-12-23T01:15:32.000Z,bonus new member main starlight princess pola gacor malam ini x manual x auto gas mahjong rtplive slotgacor,positif,bonus new member main starlight princess pola menang terus malam ini x manual x auto gas mahjong rtplive slotgacor,bonus new member main starlight princess pola menang terus malam x manual x auto gas mahjong rtplive slotgacor,"['bonus', 'new', 'member', 'main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'gas', 'mahjong', 'rtplive', 'slotgacor']"
2025-12-23T01:55:51.000Z,main starlight princess pola gacor malam ini x manual x auto daftar sekarang stopjudionline slotgacor rungkad stopjudionline,positif,main starlight princess pola menang terus malam ini x manual x auto daftar sekarang stopjudionline slotgacor rungkad stopjudionline,main starlight princess pola menang terus malam x manual x auto daftar sekarang stopjudionline slotgacor rungkad stopjudionline,"['main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'stopjudionline', 'slotgacor', 'rungkad', 'stopjudionline']"
2025-12-23T02:07:36.000Z,info rtp live terupdate main gates of olympus depo k main sepuasnya daftar sekarang slotgacor,positif,informasi rtp live terupdate main gates of olympus setoran dana k main sepuasnya daftar sekarang slotgacor,informasi rtp live terupdate main gates of olympus setoran dana k main sepuasnya daftar sekarang slotgacor,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'slotgacor']"
